objectid,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish,originalid,login_agency,login_owner,login_year,login_email,login_project,globalid,created_user,created_date,last_edited_user,last_edited_date,collectiontime,ceden_publish,asci_sampleid,masterid
32398376,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Nitzschia palea,NR,28,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398379,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Nitzschia paleacea,NR,3,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398377,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Nitzschia palea var debilis,NR,26,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398378,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Nitzschia palea var tenuirostris,NR,1,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398380,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Pinnularia,NR,2,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398381,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Pinnularia borealis,NR,3,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398382,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Planothidium engelbrechtii,NR,1,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398383,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Planothidium frequentissimum,NR,16,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398384,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Planothidium lanceolatum,NR,129,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398385,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Sellaphora atomoides,NR,6,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398386,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Sellaphora pupula,NR,2,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398387,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Stauroneis,NR,4,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398388,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Stauroneis anceps,NR,1,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398389,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Stauroneis sonyae,NR,1,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398390,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Staurosira,NR,4,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398391,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00271860,NA,NA,NA,600,601,NA,NA,NA,NA,NA,Tryblionella debilis,NR,1,NA,count,=,None,NA,NA,None,NA,NA,7518.02-03,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398392,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anabaena cf oscillarioides,NR,NA,576242628.48000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398393,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anabaena sp 2,NR,NA,320134793.60000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398394,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nostoc cf paludosum,NR,NA,384161752.32000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398395,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nostoc cf verrucosum,NR,NA,256107834.88000003,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398396,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nostoc microscopicum,NR,NA,2753159224.90000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398397,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oedogonium sp 3,Not Recorded,NA,512215669.76000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398398,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tetraspora gelatinosa,NR,NA,320134793.60000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398399,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema microchloron,NR,NA,160067396.80000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398400,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema minus,NR,NA,288121314.24000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398401,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema utriculosum,NR,NA,512215669.76000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398402,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema viride,NR,NA,320134793.60000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398403,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Anabaena cf oscillarioides,NR,NA,73204.16399000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398404,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Anabaena sp 2,NR,NA,97570.80454900,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398405,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Aphanocapsa cf incerta,NR,NA,74.84063465,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398406,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Aphanocapsa delicatissima,NR,NA,3.20745577,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398407,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Aphanocapsa sp 1,NR,NA,58.02501320,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398408,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Carteria sp 1,NR,NA,2405.30101880,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398409,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Chlamydomonas ehrenbergii,NR,NA,1313.18585020,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398410,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Chroococcus minimus,NR,NA,922.14353412,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398411,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Chroococcus minor,NR,NA,628.72548020,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
32398412,911S00858,2016-03-24T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,<25 cobbles were found,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,118.7,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,18.00000000,NA,300,307,0.00000000,0.00000000,NA,NA,NA,Chroococcus minutus,NR,NA,1270.15248530,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,911S00858_2016-03-24_1,911S00858
